season;matchweek;home_team;away_team;goal_result;scorer;minute
2021;34;Torino;Spezia;2:1;Rey Manaj;90
2021;34;Venezia;Atalanta;0:1;Mario Pasalic;44
2021;34;Venezia;Atalanta;0:2;Duván Zapata;47
2021;34;Venezia;Atalanta;0:3;Luis Muriel;63
2021;34;Venezia;Atalanta;1:3;Domen Crnigoj;80
2021;34;Inter;Roma;1:0;Denzel Dumfries;30
2021;34;Inter;Roma;2:0;Marcelo Brozović;40
2021;34;Inter;Roma;3:0;Lautaro Martínez;52
2021;34;Inter;Roma;3:1;Henrikh Mkhitaryan;85
2021;34;Verona;Sampdoria;0:1;Francesco Caputo;44
2021;34;Verona;Sampdoria;1:1;Gianluca Caprari;78
2021;34;Salernitana;Fiorentina;1:0;Milan Djuric;9
2021;34;Salernitana;Fiorentina;1:1;Riccardo Saponara;64
2021;34;Salernitana;Fiorentina;2:1;Federico Bonazzoli;79
2021;34;Bologna;Udinese;1:0;Aaron Hickey;6
2021;34;Bologna;Udinese;1:1;Destiny Udogie;25
2021;34;Bologna;Udinese;1:2;Isaac Success;46
2021;34;Bologna;Udinese;2:2;Nicola Sansone;59
2021;34;Empoli;Napoli;0:1;Dries Mertens;44
2021;34;Empoli;Napoli;0:2;Lorenzo Insigne;53
2021;34;Empoli;Napoli;1:2;Liam Henderson;80
2021;34;Empoli;Napoli;2:2;Andrea Pinamonti;83
2021;34;Empoli;Napoli;3:2;Andrea Pinamonti;87
2021;34;Genoa;Cagliari;1:0;Milan Badelj;89
2021;34;Lazio;Milan;1:0;Ciro Immobile;4
2021;34;Lazio;Milan;1:1;Olivier Giroud;50
2021;34;Lazio;Milan;1:2;Sandro Tonali;90
2021;34;Sassuolo;Juventus;1:0;Giacomo Raspadori;39
2021;34;Sassuolo;Juventus;1:1;Paulo Dybala;45
2021;34;Sassuolo;Juventus;1:2;Moise Kean;88
2021;35;Cagliari;Verona;0:1;Antonín Barák;8
2021;35;Cagliari;Verona;0:2;Gianluca Caprari;44
2021;35;Cagliari;Verona;1:2;João Pedro;57
2021;35;Napoli;Sassuolo;1:0;Kalidou Koulibaly;7
2021;35;Napoli;Sassuolo;2:0;Victor Osimhen;15
2021;35;Napoli;Sassuolo;3:0;Hirving Lozano;19
2021;35;Napoli;Sassuolo;4:0;Dries Mertens;21
2021;35;Napoli;Sassuolo;5:0;Dries Mertens;54
2021;35;Napoli;Sassuolo;6:0;Amir Rrahmani;80
2021;35;Napoli;Sassuolo;6:1;Maxime Lopez;87
2021;35;Sampdoria;Genoa;1:0;Abdelhamid Sabiri;25
2021;35;Spezia;Lazio;1:0;Kelvin Amian;9
2021;35;Spezia;Lazio;1:1;Ciro Immobile;33
2021;35;Spezia;Lazio;2:1;Kevin Agudelo;35
2021;35;Spezia;Lazio;3:2;Petko Hristov;56
2021;35;Spezia;Lazio;3:3;Sergej Milinković-Savić;68
2021;35;Spezia;Lazio;3:4;Francesco Acerbi;90
2021;35;Juventus;Venezia;1:0;Leonardo Bonucci;7
2021;35;Juventus;Venezia;1:1;Mattia Aramu;71
2021;35;Juventus;Venezia;2:1;Leonardo Bonucci;76
2021;35;Empoli;Torino;1:0;Szymon Żurkowski;56
2021;35;Empoli;Torino;1:1;Andrea Belotti;78
2021;35;Empoli;Torino;1:2;Andrea Belotti;87
2021;35;Empoli;Torino;1:3;Andrea Belotti;90
2021;35;Milan;Fiorentina;1:0;Rafael Leão;82
2021;35;Udinese;Inter;0:1;Ivan Perišić;12
2021;35;Udinese;Inter;0:2;Lautaro Martínez;39
2021;35;Udinese;Inter;0:2;Ignacio Pussetto;72
2021;35;Atalanta;Salernitana;0:1;Éderson;27
2021;35;Atalanta;Salernitana;1:1;Mario Pasalic;88
2021;36;Inter;Empoli;0:1;Andrea Pinamonti;5
2021;36;Inter;Empoli;0:2;Kristjan Asllani;28
2021;36;Inter;Empoli;2:2;Lautaro Martínez;45
2021;36;Inter;Empoli;3:2;Lautaro Martínez;64
2021;36;Inter;Empoli;4:2;Alexis Sánchez;90
2021;36;Genoa;Juventus;0:1;Paulo Dybala;48
2021;36;Genoa;Juventus;1:1;Albert Gudmundsson;87
2021;36;Genoa;Juventus;2:1;Domenico Criscito;90
2021;36;Torino;Napoli;0:1;Fabián Ruiz;73
2021;36;Sassuolo;Udinese;1:0;Gianluca Scamacca;6
2021;36;Sassuolo;Udinese;1:1;Bram Nuytinck;77
2021;36;Lazio;Sampdoria;1:0;Patric;41
2021;36;Lazio;Sampdoria;2:0;Luis Alberto;59
2021;36;Spezia;Atalanta;0:1;Luis Muriel;16
2021;36;Spezia;Atalanta;1:1;Daniele Verde;30
2021;36;Spezia;Atalanta;1:2;Berat Djimsiti;73
2021;36;Spezia;Atalanta;1:3;Mario Pasalic;87
2021;36;Venezia;Bologna;1:0;Thomas Henry;4
2021;36;Venezia;Bologna;2:0;Sofian Kiyine;19
2021;36;Venezia;Bologna;2:1;Riccardo Orsolini;45
2021;36;Venezia;Bologna;2:2;Marko Arnautovic;55
2021;36;Venezia;Bologna;2:3;Jerdy Schouten;68
2021;36;Venezia;Bologna;3:3;Mattia Aramu;78
2021;36;Venezia;Bologna;4:3;Dennis Johnsen;90
2021;36;Salernitana;Cagliari;1:0;Simone Verdi;68
2021;36;Salernitana;Cagliari;1:1;Giorgio Altare;90
2021;36;Verona;Milan;1:0;Davide Faraoni;38
2021;36;Verona;Milan;1:1;Sandro Tonali;45
2021;36;Verona;Milan;1:2;Sandro Tonali;50
2021;36;Verona;Milan;1:3;Alessandro Florenzi;86
2021;36;Fiorentina;Roma;1:0;Nico González;5
2021;36;Fiorentina;Roma;2:0;Giacomo Bonaventura;11
2021;37;Empoli;Salernitana;1:0;Patrick Cutrone;31
2021;37;Empoli;Salernitana;1:1;Federico Bonazzoli;76
2021;37;Verona;Torino;0:1;Josip Brekalo;19
2021;37;Udinese;Spezia;1:0;Nahuel Molina;26
2021;37;Udinese;Spezia;1:1;Daniele Verde;35
2021;37;Udinese;Spezia;1:2;Emmanuel Gyasi;45
2021;37;Udinese;Spezia;1:3;Giulio Maggiore;47
2021;37;Udinese;Spezia;2:3;Pablo Marí;90
2021;37;Roma;Venezia;0:1;David Okereke;1
2021;37;Roma;Venezia;1:1;Eldor Shomurodov;76
2021;37;Bologna;Sassuolo;0:1;Gianluca Scamacca;35
2021;37;Bologna;Sassuolo;0:2;Domenico Berardi;75
2021;37;Bologna;Sassuolo;0:3;Gianluca Scamacca;80
2021;37;Bologna;Sassuolo;1:3;Riccardo Orsolini;90
2021;37;Napoli;Genoa;1:0;Victor Osimhen;32
2021;37;Napoli;Genoa;2:0;Lorenzo Insigne;65
2021;37;Napoli;Genoa;3:0;Stanislav Lobotka;81
2021;37;Milan;Atalanta;1:0;Rafael Leão;56
2021;37;Milan;Atalanta;2:0;Theo Hernández;75
2021;37;Cagliari;Inter;0:1;Matteo Darmian;25
2021;37;Cagliari;Inter;0:2;Lautaro Martínez;51
2021;37;Cagliari;Inter;1:2;Charalampos Lykogiannis;54
2021;37;Cagliari;Inter;1:3;Lautaro Martínez;84
2021;37;Sampdoria;Fiorentina;2:0;Fabio Quagliarella;30
2021;37;Sampdoria;Fiorentina;3:0;Morten Thorsby;71
2021;37;Sampdoria;Fiorentina;4:0;Abdelhamid Sabiri;84
2021;37;Sampdoria;Fiorentina;4:1;Nico González;89
2021;37;Juventus;Lazio;1:0;Dušan Vlahović;10
2021;37;Juventus;Lazio;2:0;Álvaro Morata;36
2021;37;Juventus;Lazio;2:2;Sergej Milinković-Savić;90
2021;38;Torino;Roma;0:1;Tammy Abraham;33
2021;38;Torino;Roma;0:2;Tammy Abraham;42
2021;38;Torino;Roma;0:3;Lorenzo Pellegrini;78
2021;38;Genoa;Bologna;0:1;Musa Barrow;66
2021;38;Atalanta;Empoli;0:1;Leo Stulac;79
2021;38;Fiorentina;Juventus;1:0;Alfred Duncan;45
2021;38;Fiorentina;Juventus;2:0;Nico González;90
2021;38;Lazio;Verona;0:1;Giovanni Simeone;6
2021;38;Lazio;Verona;0:2;Kevin Lasagna;14
2021;38;Lazio;Verona;1:2;Jovane Cabral;16
2021;38;Lazio;Verona;2:2;Felipe Anderson;29
2021;38;Lazio;Verona;3:2;Pedro;62
2021;38;Lazio;Verona;3:3;Martin Hongla;76
2021;38;Spezia;Napoli;0:1;Matteo Politano;4
2021;38;Spezia;Napoli;0:2;Piotr Zieliński;25
2021;38;Spezia;Napoli;0:3;Diego Demme;36
2021;38;Inter;Sampdoria;1:0;Ivan Perišić;49
2021;38;Inter;Sampdoria;2:0;Joaquín Correa;55
2021;38;Inter;Sampdoria;3:0;Joaquín Correa;57
2021;38;Sassuolo;Milan;0:1;Olivier Giroud;17
2021;38;Sassuolo;Milan;0:2;Olivier Giroud;32
2021;38;Sassuolo;Milan;0:3;Franck Kessié;36
2021;38;Salernitana;Udinese;0:1;Gerard Deulofeu;6
2021;38;Salernitana;Udinese;0:2;Ilija Nestorovski;34
2021;38;Salernitana;Udinese;0:3;Destiny Udogie;42
2021;38;Salernitana;Udinese;0:4;Roberto Pereyra;57
2022;1;Milan;Udinese;0:1;Rodrigo Becão;2
2022;1;Milan;Udinese;1:1;Theo Hernández;11
2022;1;Milan;Udinese;2:1;Ante Rebić;15
2022;1;Milan;Udinese;2:2;Adam Masina;45
2022;1;Milan;Udinese;3:2;Brahim Díaz;46
2022;1;Milan;Udinese;4:2;Ante Rebić;68
2022;1;Sampdoria;Atalanta;0:1;Rafael Tolói;26
2022;1;Sampdoria;Atalanta;0:2;Ademola Lookman;90
2022;1;Lecce;Inter;0:1;Romelu Lukaku;2
2022;1;Lecce;Inter;1:1;Assan Ceesay;48
2022;1;Lecce;Inter;1:2;Denzel Dumfries;90
2022;1;Monza;Torino;0:1;Aleksey Miranchuk;43
2022;1;Monza;Torino;0:2;Antonio Sanabria;66
2022;1;Monza;Torino;1:2;Dany Mota;90
2022;1;Fiorentina;Cremonese;1:0;Giacomo Bonaventura;16
2022;1;Fiorentina;Cremonese;1:1;David Okereke;19
2022;1;Fiorentina;Cremonese;2:1;Luka Jović;34
2022;1;Fiorentina;Cremonese;2:2;Matteo Bianchetti;68
2022;1;Fiorentina;Cremonese;3:2;Rolando Mandragora;90
2022;1;Lazio;Bologna;0:1;Marko Arnautovic;38
2022;1;Lazio;Bologna;2:1;Ciro Immobile;79
2022;1;Salernitana;Roma;0:1;Bryan Cristante;33
2022;1;Spezia;Empoli;1:0;M'Bala Nzola;36
2022;1;Verona;Napoli;1:0;Kevin Lasagna;29
2022;1;Verona;Napoli;1:1;Khvicha Kvaratskhelia;37
2022;1;Verona;Napoli;1:2;Victor Osimhen;45
2022;1;Verona;Napoli;2:2;Thomas Henry;48
2022;1;Verona;Napoli;2:3;Piotr Zieliński;55
2022;1;Verona;Napoli;2:4;Stanislav Lobotka;65
2022;1;Verona;Napoli;2:5;Matteo Politano;79
2022;1;Juventus;Sassuolo;1:0;Ángel Di María;26
2022;1;Juventus;Sassuolo;2:0;Dušan Vlahović;43
2022;1;Juventus;Sassuolo;3:0;Dušan Vlahović;51
2022;2;Inter;Spezia;1:0;Lautaro Martínez;35
2022;2;Inter;Spezia;2:0;Hakan Çalhanoğlu;52
2022;2;Inter;Spezia;3:0;Joaquín Correa;82
2022;2;Sassuolo;Lecce;1:0;Domenico Berardi;40
2022;2;Napoli;Monza;1:0;Khvicha Kvaratskhelia;35
2022;2;Napoli;Monza;2:0;Victor Osimhen;45
2022;2;Napoli;Monza;3:0;Khvicha Kvaratskhelia;62
2022;2;Napoli;Monza;4:0;Min-jae Kim;90
2022;2;Atalanta;Milan;1:0;Ruslan Malinovskyi;29
2022;2;Atalanta;Milan;1:1;Ismaël Bennacer;68
2022;2;Bologna;Verona;1:0;Marko Arnautovic;21
2022;2;Bologna;Verona;1:1;Thomas Henry;43
2022;2;Roma;Cremonese;1:0;Chris Smalling;65
2022;3;Monza;Udinese;1:0;Andrea Colpani;32
2022;3;Monza;Udinese;1:1;Beto;36
2022;3;Monza;Udinese;1:2;Destiny Udogie;77
2022;3;Lazio;Inter;1:0;Felipe Anderson;40
2022;3;Lazio;Inter;1:1;Lautaro Martínez;51
2022;3;Lazio;Inter;2:1;Luis Alberto;75
2022;3;Lazio;Inter;3:1;Pedro;86
2022;3;Cremonese;Torino;0:1;Nikola Vlašić;17
2022;3;Cremonese;Torino;0:2;Nemanja Radonjić;65
2022;3;Cremonese;Torino;1:2;Leonardo Sernicola;80
2022;3;Juventus;Roma;1:0;Dušan Vlahović;2
2022;3;Juventus;Roma;1:1;Tammy Abraham;69
2022;3;Milan;Bologna;1:0;Rafael Leão;21
2022;3;Milan;Bologna;2:0;Olivier Giroud;58
2022;3;Spezia;Sassuolo;0:1;Davide Frattesi;27
2022;3;Spezia;Sassuolo;1:1;Simone Bastoni;30
2022;3;Spezia;Sassuolo;2:1;M'Bala Nzola;45
2022;3;Spezia;Sassuolo;2:2;Andrea Pinamonti;50
2022;3;Verona;Atalanta;0:1;Teun Koopmeiners;50
2022;3;Salernitana;Sampdoria;1:0;Boulaye Dia;7
2022;3;Salernitana;Sampdoria;2:0;Federico Bonazzoli;16
2022;3;Salernitana;Sampdoria;3:0;Tonny Vilhena;50
2022;3;Salernitana;Sampdoria;4:0;Erik Botheim;76
2022;3;Lecce;Empoli;0:1;Fabiano Parisi;23
2022;3;Lecce;Empoli;1:1;Gabriel Strefezza;40
2022;4;Inter;Cremonese;1:0;Joaquín Correa;12
2022;4;Inter;Cremonese;2:0;Nicolò Barella;38
2022;4;Inter;Cremonese;3:0;Lautaro Martínez;76
2022;4;Inter;Cremonese;3:1;David Okereke;90
2022;4;Roma;Monza;1:0;Paulo Dybala;18
2022;4;Roma;Monza;2:0;Paulo Dybala;32
2022;4;Roma;Monza;3:0;Roger Ibañez;61
2022;4;Empoli;Verona;1:0;Tommaso Baldanzi;26
2022;4;Empoli;Verona;1:1;Yayah Kallon;69
2022;4;Sampdoria;Lazio;0:1;Ciro Immobile;21
2022;4;Sampdoria;Lazio;1:1;Manolo Gabbiadini;90
2022;4;Udinese;Fiorentina;1:0;Beto;17
2022;4;Juventus;Spezia;1:0;Dušan Vlahović;9
2022;4;Juventus;Spezia;2:0;Arkadiusz Milik;90
2022;4;Napoli;Lecce;1:0;Eljif Elmas;27
2022;4;Napoli;Lecce;1:1;Lorenzo Colombo;31
2022;4;Atalanta;Torino;1:0;Teun Koopmeiners;45
2022;4;Atalanta;Torino;2:0;Teun Koopmeiners;47
2022;4;Atalanta;Torino;2:1;Nikola Vlašić;77
2022;4;Atalanta;Torino;3:1;Teun Koopmeiners;84
2022;4;Bologna;Salernitana;1:0;Marko Arnautovic;52
2022;4;Bologna;Salernitana;1:1;Boulaye Dia;88
2022;5;Fiorentina;Juventus;0:1;Arkadiusz Milik;9
2022;5;Fiorentina;Juventus;1:1;Christian Kouamé;29
2022;5;Milan;Inter;0:1;Marcelo Brozović;21
2022;5;Milan;Inter;1:1;Rafael Leão;28
2022;5;Milan;Inter;2:1;Olivier Giroud;54
2022;5;Milan;Inter;3:1;Rafael Leão;60
2022;5;Milan;Inter;3:2;Edin Džeko;67
2022;5;Lazio;Napoli;1:0;Mattia Zaccagni;4
2022;5;Lazio;Napoli;1:1;Min-jae Kim;38
2022;5;Lazio;Napoli;1:2;Khvicha Kvaratskhelia;61
2022;5;Spezia;Bologna;0:1;Marko Arnautovic;7
2022;5;Spezia;Bologna;1:1;Simone Bastoni;45
2022;5;Spezia;Bologna;2:2;Marko Arnautovic;64
2022;5;Verona;Sampdoria;0:1;Francesco Caputo;40
2022;5;Verona;Sampdoria;2:1;Josh Doig;45
2022;5;Udinese;Roma;1:0;Destiny Udogie;5
2022;5;Udinese;Roma;2:0;Lazar Samardžić;56
2022;5;Udinese;Roma;3:0;Roberto Pereyra;75
2022;5;Udinese;Roma;4:0;Sandi Lovrić;82
2022;5;Monza;Atalanta;0:1;Rasmus Højlund;57
2022;5;Salernitana;Empoli;0:1;Martín Satriano;31
2022;5;Salernitana;Empoli;1:1;Pasquale Mazzocchi;39
2022;5;Salernitana;Empoli;2:1;Boulaye Dia;61
2022;5;Salernitana;Empoli;2:2;Sam Lammers;81
2022;5;Torino;Lecce;1:0;Nikola Vlašić;40
2022;6;Napoli;Spezia;1:0;Giacomo Raspadori;89
2022;6;Inter;Torino;1:0;Marcelo Brozović;89
2022;6;Sampdoria;Milan;0:1;Junior Messias;6
2022;6;Sampdoria;Milan;1:1;Filip Djuricic;57
2022;6;Sampdoria;Milan;1:2;Olivier Giroud;67
2022;6;Atalanta;Cremonese;1:0;Merih Demiral;74
2022;6;Atalanta;Cremonese;1:1;Emanuele Valeri;78
2022;6;Bologna;Fiorentina;0:1;Lucas Martínez Quarta;54
2022;6;Bologna;Fiorentina;1:1;Musa Barrow;59
2022;6;Bologna;Fiorentina;2:1;Marko Arnautovic;62
2022;6;Lecce;Monza;0:1;Stefano Sensi;35
2022;6;Lecce;Monza;1:1;Joan González;48
2022;6;Sassuolo;Udinese;1:0;Davide Frattesi;33
2022;6;Sassuolo;Udinese;1:1;Beto;75
2022;6;Sassuolo;Udinese;1:2;Lazar Samardžić;90
2022;6;Sassuolo;Udinese;1:3;Beto;90
2022;6;Lazio;Verona;1:0;Ciro Immobile;68
2022;6;Lazio;Verona;2:0;Luis Alberto;90
2022;6;Juventus;Salernitana;0:1;Antonio Candreva;18
2022;6;Juventus;Salernitana;0:2;Krzysztof Piatek;45
2022;6;Juventus;Salernitana;1:2;Bremer;51
2022;6;Juventus;Salernitana;2:2;Leonardo Bonucci;90
2022;6;Empoli;Roma;0:1;Paulo Dybala;17
2022;6;Empoli;Roma;1:1;Filippo Bandinelli;43
2022;6;Empoli;Roma;1:2;Tammy Abraham;71
2022;7;Salernitana;Lecce;0:1;Assan Ceesay;43
2022;7;Salernitana;Lecce;1:2;Gabriel Strefezza;83
2022;7;Bologna;Empoli;0:1;Filippo Bandinelli;75
2022;7;Spezia;Sampdoria;0:1;Abdelhamid Sabiri;11
2022;7;Spezia;Sampdoria;2:1;M'Bala Nzola;72
2022;7;Torino;Sassuolo;0:1;Agustín Álvarez;90
2022;7;Udinese;Inter;0:1;Nicolò Barella;5
2022;7;Udinese;Inter;2:1;Jaka Bijol;85
2022;7;Udinese;Inter;3:1;Tolgay Arslan;90
2022;7;Cremonese;Lazio;0:1;Ciro Immobile;7
2022;7;Cremonese;Lazio;0:2;Ciro Immobile;21
2022;7;Cremonese;Lazio;0:3;Sergej Milinković-Savić;45
2022;7;Cremonese;Lazio;0:4;Pedro;79
2022;7;Fiorentina;Verona;1:0;Jonathan Ikoné;13
2022;7;Fiorentina;Verona;2:0;Nico González;90
2022;7;Monza;Juventus;1:0;Christian Gytkjær;74
2022;7;Roma;Atalanta;0:1;Giorgio Scalvini;35
2022;7;Milan;Napoli;0:1;Matteo Politano;55
2022;7;Milan;Napoli;1:1;Olivier Giroud;69
2022;7;Milan;Napoli;1:2;Giovanni Simeone;78
2022;8;Napoli;Torino;1:0;Frank Anguissa;6
2022;8;Napoli;Torino;2:0;Frank Anguissa;12
2022;8;Napoli;Torino;3:0;Khvicha Kvaratskhelia;37
2022;8;Napoli;Torino;3:1;Antonio Sanabria;44
2022;8;Inter;Roma;1:0;Federico Dimarco;30
2022;8;Inter;Roma;1:1;Paulo Dybala;39
2022;8;Inter;Roma;1:2;Chris Smalling;75
2022;8;Empoli;Milan;0:1;Ante Rebić;79
2022;8;Empoli;Milan;1:1;Nedim Bajrami;90
2022;8;Empoli;Milan;1:2;Fodé Ballo-Touré;90
2022;8;Empoli;Milan;1:3;Rafael Leão;90
2022;8;Lazio;Spezia;1:0;Mattia Zaccagni;12
2022;8;Lazio;Spezia;2:0;Alessio Romagnoli;24
2022;8;Lazio;Spezia;3:0;Sergej Milinković-Savić;62
2022;8;Lazio;Spezia;4:0;Sergej Milinković-Savić;90
2022;8;Lecce;Cremonese;0:1;Daniel Ciofani;19
2022;8;Lecce;Cremonese;1:1;Gabriel Strefezza;42
2022;8;Sampdoria;Monza;0:1;Matteo Pessina;11
2022;8;Sampdoria;Monza;0:2;Gianluca Caprari;67
2022;8;Sampdoria;Monza;0:3;Stefano Sensi;90
2022;8;Sassuolo;Salernitana;1:0;Armand Laurienté;12
2022;8;Sassuolo;Salernitana;2:0;Andrea Pinamonti;39
2022;8;Sassuolo;Salernitana;3:0;Kristian Thorstvedt;53
2022;8;Sassuolo;Salernitana;4:0;Abdou Harroui;76
2022;8;Sassuolo;Salernitana;5:0;Janis Antiste;90
2022;8;Atalanta;Fiorentina;1:0;Ademola Lookman;59
2022;8;Juventus;Bologna;1:0;Filip Kostić;24
2022;8;Juventus;Bologna;2:0;Dušan Vlahović;59
2022;8;Juventus;Bologna;3:0;Arkadiusz Milik;62
2022;8;Verona;Udinese;1:0;Josh Doig;23
2022;8;Verona;Udinese;1:1;Beto;70
2022;8;Verona;Udinese;1:2;Jaka Bijol;90
2022;9;Sassuolo;Inter;0:1;Edin Džeko;44
2022;9;Sassuolo;Inter;1:1;Davide Frattesi;60
2022;9;Sassuolo;Inter;1:2;Edin Džeko;75
2022;9;Milan;Juventus;1:0;Fikayo Tomori;45
2022;9;Milan;Juventus;2:0;Brahim Díaz;54
2022;9;Bologna;Sampdoria;1:0;Nicolás Domínguez;32
2022;9;Bologna;Sampdoria;1:1;Filip Djuricic;72
2022;9;Torino;Empoli;0:1;Mattia Destro;49
2022;9;Monza;Spezia;1:0;Carlos Augusto;32
2022;9;Monza;Spezia;2:0;Pablo Marí;63
2022;9;Salernitana;Verona;1:0;Krzysztof Piatek;18
2022;9;Salernitana;Verona;1:1;Fabio Depaoli;56
2022;9;Salernitana;Verona;2:1;Boulaye Dia;90
2022;9;Udinese;Atalanta;0:1;Ademola Lookman;36
2022;9;Udinese;Atalanta;0:2;Luis Muriel;56
2022;9;Udinese;Atalanta;1:2;Gerard Deulofeu;67
2022;9;Udinese;Atalanta;2:2;Nehuén Pérez;78
2022;9;Cremonese;Napoli;0:1;Matteo Politano;26
2022;9;Cremonese;Napoli;1:1;Cyriel Dessers;47
2022;9;Cremonese;Napoli;1:2;Giovanni Simeone;76
2022;9;Cremonese;Napoli;1:3;Hirving Lozano;90
2022;9;Cremonese;Napoli;1:4;Mathías Olivera;90
2022;9;Roma;Lecce;1:0;Chris Smalling;6
2022;9;Roma;Lecce;1:1;Gabriel Strefezza;39
2022;9;Roma;Lecce;2:1;Paulo Dybala;48
2022;9;Fiorentina;Lazio;0:1;Matías Vecino;11
2022;9;Fiorentina;Lazio;0:2;Mattia Zaccagni;25
2022;9;Fiorentina;Lazio;0:3;Luis Alberto;85
2022;9;Fiorentina;Lazio;0:4;Ciro Immobile;90
2022;10;Empoli;Monza;1:0;Nicolas Haas;11
2022;10;Torino;Juventus;0:1;Dušan Vlahović;74
2022;10;Atalanta;Sassuolo;0:1;Georgios Kyriakopoulos;41
2022;10;Atalanta;Sassuolo;1:1;Mario Pasalic;45
2022;10;Atalanta;Sassuolo;2:1;Ademola Lookman;46
2022;10;Inter;Salernitana;1:0;Lautaro Martínez;14
2022;10;Inter;Salernitana;2:0;Nicolò Barella;58
2022;10;Spezia;Cremonese;0:1;Cyriel Dessers;2
2022;10;Spezia;Cremonese;1:1;M'Bala Nzola;19
2022;10;Spezia;Cremonese;2:1;Emil Holm;22
2022;10;Spezia;Cremonese;2:2;Charles Pickel;52
2022;10;Napoli;Bologna;0:1;Joshua Zirkzee;41
2022;10;Napoli;Bologna;1:1;Juan Jesus;45
2022;10;Napoli;Bologna;2:1;Hirving Lozano;49
2022;10;Napoli;Bologna;2:2;Musa Barrow;51
2022;10;Napoli;Bologna;3:2;Victor Osimhen;69
2022;10;Verona;Milan;1:1;Koray Günter;19
2022;10;Verona;Milan;1:2;Sandro Tonali;81
2022;10;Sampdoria;Roma;0:1;Lorenzo Pellegrini;9
2022;10;Lecce;Fiorentina;1:0;Assan Ceesay;43
2022;10;Lecce;Fiorentina;1:1;Christian Kouamé;48
2022;11;Juventus;Empoli;1:0;Moise Kean;8
2022;11;Juventus;Empoli;2:0;Weston McKennie;56
2022;11;Juventus;Empoli;3:0;Adrien Rabiot;82
2022;11;Juventus;Empoli;4:0;Adrien Rabiot;90
2022;11;Salernitana;Spezia;1:0;Pasquale Mazzocchi;48
2022;11;Milan;Monza;1:0;Brahim Díaz;16
2022;11;Milan;Monza;2:0;Brahim Díaz;41
2022;11;Milan;Monza;3:0;Divock Origi;65
2022;11;Milan;Monza;3:1;Filippo Ranocchia;70
2022;11;Milan;Monza;4:1;Rafael Leão;84
2022;11;Fiorentina;Inter;0:1;Nicolò Barella;2
2022;11;Fiorentina;Inter;0:2;Lautaro Martínez;15
2022;11;Fiorentina;Inter;1:2;Arthur Cabral;33
2022;11;Fiorentina;Inter;2:2;Jonathan Ikoné;60
2022;11;Fiorentina;Inter;2:3;Lautaro Martínez;73
2022;11;Fiorentina;Inter;3:3;Luka Jović;90
2022;11;Fiorentina;Inter;3:4;Henrikh Mkhitaryan;90
2022;11;Udinese;Torino;0:1;Ola Aina;14
2022;11;Udinese;Torino;1:1;Gerard Deulofeu;26
2022;11;Udinese;Torino;1:2;Pietro Pellegri;69
2022;11;Bologna;Lecce;1:0;Marko Arnautovic;13
2022;11;Bologna;Lecce;2:0;Lewis Ferguson;35
2022;11;Atalanta;Lazio;0:1;Mattia Zaccagni;10
2022;11;Atalanta;Lazio;0:2;Felipe Anderson;52
2022;11;Roma;Napoli;0:1;Victor Osimhen;80
2022;11;Cremonese;Sampdoria;0:1;Omar Colley;78
2022;11;Sassuolo;Verona;0:1;Federico Ceccherini;2
2022;11;Sassuolo;Verona;1:1;Armand Laurienté;32
2022;11;Sassuolo;Verona;2:1;Davide Frattesi;74
2022;12;Napoli;Sassuolo;1:0;Victor Osimhen;4
2022;12;Napoli;Sassuolo;2:0;Victor Osimhen;19
2022;12;Napoli;Sassuolo;3:0;Khvicha Kvaratskhelia;36
2022;12;Napoli;Sassuolo;4:0;Victor Osimhen;77
2022;12;Lecce;Juventus;0:1;Nicolò Fagioli;73
2022;12;Inter;Sampdoria;1:0;Stefan de Vrij;21
2022;12;Inter;Sampdoria;2:0;Nicolò Barella;44
2022;12;Inter;Sampdoria;3:0;Joaquín Correa;73
2022;12;Empoli;Atalanta;0:1;Hans Hateboer;32
2022;12;Empoli;Atalanta;0:2;Ademola Lookman;59
2022;12;Spezia;Fiorentina;0:1;Nikola Milenković;14
2022;12;Spezia;Fiorentina;1:1;M'Bala Nzola;35
2022;12;Spezia;Fiorentina;1:2;Arthur Cabral;90
2022;12;Lazio;Salernitana;1:0;Mattia Zaccagni;41
2022;12;Lazio;Salernitana;1:1;Antonio Candreva;51
2022;12;Lazio;Salernitana;1:2;Federico Fazio;68
2022;12;Lazio;Salernitana;1:3;Boulaye Dia;76
2022;12;Torino;Milan;1:0;Koffi Djidji;35
2022;12;Torino;Milan;2:0;Aleksey Miranchuk;37
2022;12;Torino;Milan;2:1;Junior Messias;67
2022;12;Verona;Roma;1:0;Paweł Dawidowicz;26
2022;12;Verona;Roma;1:1;Nicolò Zaniolo;45
2022;12;Verona;Roma;1:2;Cristian Volpato;88
2022;12;Verona;Roma;1:3;Stephan El Shaarawy;90
2022;12;Monza;Bologna;1:0;Andrea Petagna;57
2022;12;Monza;Bologna;1:1;Lewis Ferguson;60
2022;12;Monza;Bologna;1:2;Riccardo Orsolini;73
2022;13;Udinese;Lecce;0:1;Lorenzo Colombo;33
2022;13;Udinese;Lecce;1:1;Beto;68
2022;13;Empoli;Sassuolo;1:0;Tommaso Baldanzi;64
2022;13;Salernitana;Cremonese;1:0;Krzysztof Piatek;3
2022;13;Salernitana;Cremonese;1:1;David Okereke;12
